StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,Othersbelief_DO
27/7/25 23:10,27/7/25 23:13,IP Address,24.92.36.242,100,178,TRUE,27/7/25 23:13,R_3JqqIKzP5EQtfl3,,,,,42.9968,-78.1888,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5cd6c1197b871a0001b13589,64,Female,Yes,Yes,Married,"$1,000–$1,666/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,9,2000,3000,3000,2000,Moderately confident,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,2,0,0,8,Thailand,5cd6c1197b871a0001b13589,others_average |similar_average |poor_focused 
28/7/25 1:10,28/7/25 1:14,IP Address,71.167.224.81,100,220,TRUE,28/7/25 1:14,R_73muUML8MKEdMF4,,,,,40.5956,-74.0806,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63b7992d848592c307fe1e49,61,Female,Yes,Yes,Divorced,"$6,667–$7,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,1,7,15000,10000,20000,6000,Moderately confident,10 - Completely supportive,0 - Not at all supportive,6,0,0,0,10,Thailand,63b7992d848592c307fe1e49,poor_focused |similar_average |others_average 
28/7/25 1:08,28/7/25 1:14,IP Address,76.38.196.33,100,379,TRUE,28/7/25 1:14,R_7eQQ0HfFrAjpQKn,,,,,44.079,-69.1817,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66d11be993fd125064876a34,81,Male,Yes,Yes,Cohabiting,"$7,500–$8,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,2,8,10000,7000,12000,5000,Moderately confident,9,0 - Not at all supportive,5,0,0,0,10,Thailand,66d11be993fd125064876a34,similar_average |others_average |poor_focused 
28/7/25 1:11,28/7/25 1:14,IP Address,172.56.176.57,100,194,TRUE,28/7/25 1:14,R_7qUQAWiCgyzpSDc,,,,,34.11,-117.2955,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6568b0b4e9cc3024c09286f9,73,Male,Yes,Yes,Widowed,"$1,667–$2,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,1,8,4000,7500,8500,4000,Moderately confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Thailand,6568b0b4e9cc3024c09286f9,others_average |similar_average |poor_focused 
28/7/25 1:09,28/7/25 1:15,IP Address,172.59.79.180,100,386,TRUE,28/7/25 1:15,R_5rnqVkgkkOhAgM1,,,,,39.0537,-94.5906,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",673ca28a7b2bf505720a37f8,21,Female,Yes,Yes,Single,"$2,500–$3,333/month",Some undergraduate,White/Caucasian,Lean Democrat,3,8,3000,5000,4000,3000,Moderately confident,7,6,8,5,2,3,0,Thailand,673ca28a7b2bf505720a37f8,poor_focused |similar_average |others_average 
28/7/25 1:13,28/7/25 1:17,IP Address,72.92.39.226,100,240,TRUE,28/7/25 1:18,R_6GdgT6rgD8bnfCk,,,,,39.9315,-75.3345,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66fbf7c64e20a027558cfa99,59,Female,Yes,Yes,Divorced,"$1,000–$1,666/month",High school graduate or GED equivalent,"White/Caucasian,Asian",Lean Republican,6,8,3000,4000,3000,2000,Moderately confident,8,9,9,5,0,0,5,Thailand,66fbf7c64e20a027558cfa99,others_average |poor_focused |similar_average 
28/7/25 1:15,28/7/25 1:18,IP Address,174.233.255.175,100,182,TRUE,28/7/25 1:18,R_5qI6gMnqCvSaHoV,,,,,33.9764,-117.3341,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",660452d6f4aa3a41d687885b,53,Female,Yes,Yes,Married,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),Asian,Strong Democrat,3,8,10000,5500,12000,4000,Slightly confident,10 - Completely supportive,7,5,2,3,0,5,Thailand,660452d6f4aa3a41d687885b,poor_focused |similar_average |others_average 
28/7/25 1:15,28/7/25 1:19,IP Address,71.187.58.246,100,242,TRUE,28/7/25 1:19,R_5TYJBwq2WVwuytJ,,,,,40.9012,-74.5143,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66d62734985c822b67585824,68,Male,Yes,Yes,Married,"$8,334–$12,499/month",Some graduate,White/Caucasian,Lean Democrat,2,7,15000,7000,9000,1500,Slightly confident,10 - Completely supportive,7,10 - Completely supportive,10,0,0,0,Thailand,66d62734985c822b67585824,similar_average |poor_focused |others_average 
28/7/25 1:19,28/7/25 1:23,IP Address,71.56.189.71,100,230,TRUE,28/7/25 1:23,R_5tBvhhJqmH3UJ1f,,,,,39.0345,-78.2811,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67055b370e3c0c4965a03128,35,Male,Yes,Yes,Single,"$1,000–$1,666/month",Completed undergraduate,Hispanic/Latinx,Independent,3,5,3000,4000,5000,3000,Moderately confident,7,4,7,2,3,2,3,Thailand,67055b370e3c0c4965a03128,poor_focused |others_average |similar_average 
28/7/25 1:18,28/7/25 1:28,IP Address,75.188.93.227,100,590,TRUE,28/7/25 1:28,R_3r8IOsTBD6uEoKb,,,,,39.8842,-82.7535,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",57ab346e21e5a50001562cb8,63,Female,Yes,Yes,Divorced,"$2,500–$3,333/month",Some undergraduate,"White/Caucasian,Asian,Hispanic/Latinx",Strong Democrat,6,3,2000,4000,2000,3000,Very confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,3,2,3,2,Thailand,57ab346e21e5a50001562cb8,poor_focused |similar_average |others_average 
28/7/25 1:27,28/7/25 1:30,IP Address,63.155.52.220,100,197,TRUE,28/7/25 1:30,R_7m0vNq8JTvaZnFL,,,,,44.0197,-123.1008,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667c80ad23f9daa7c9e0470a,22,Female,Yes,Yes,Single,Prefer not to say,Some undergraduate,White/Caucasian,Lean Democrat,3,8,3500,3500,3500,3599,Slightly confident,7,8,9,3,2,2,3,Thailand,667c80ad23f9daa7c9e0470a,others_average |poor_focused |similar_average 
28/7/25 1:30,28/7/25 1:33,IP Address,173.168.6.240,100,182,TRUE,28/7/25 1:33,R_1JF1t637QUjnbSk,,,,,28.5504,-81.1833,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ae3223938df950001455e66,47,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,"White/Caucasian,Native American",Lean Republican,1,7,5000,75000,8000,4000,Slightly confident,3,3,3,0,0,0,10,Thailand,5ae3223938df950001455e66,others_average |poor_focused |similar_average 
28/7/25 1:30,28/7/25 1:33,IP Address,172.59.69.68,100,204,TRUE,28/7/25 1:33,R_6DUwyY8p1VqtSUF,,,,,30.3478,-81.6493,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5fc4757638a7aa8c3bdc37e0,24,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,White/Caucasian,Independent,1,3,2000,4000,4000,1000,Moderately confident,4,0 - Not at all supportive,10 - Completely supportive,9,0,0,1,Thailand,5fc4757638a7aa8c3bdc37e0,poor_focused |similar_average |others_average 
28/7/25 1:32,28/7/25 1:39,IP Address,73.25.248.56,100,369,TRUE,28/7/25 1:39,R_1fga9R7X0grfyjw,,,,,45.5411,-122.5605,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e6484158bd03f1f1bdc1821,35,Male,Yes,Yes,Single,"$2,500–$3,333/month",High school graduate or GED equivalent,Hispanic/Latinx,Independent,2,3,4000,5000,4000,5000,Very confident,3,10 - Completely supportive,6,3,3,2,2,Thailand,5e6484158bd03f1f1bdc1821,poor_focused |others_average |similar_average 
28/7/25 1:36,28/7/25 1:40,IP Address,99.7.93.155,100,233,TRUE,28/7/25 1:40,R_5K9MlovCd3V58ic,,,,,42.4257,-83.1522,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67181675ba46178c005a8d96,24,Female,Yes,Yes,Single,"$6,667–$7,499/month",Some high school,Black/African,Independent,5,5,9000,100000,20000,10000,Slightly confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,2,1,2,Thailand,67181675ba46178c005a8d96,others_average |poor_focused |similar_average 
28/7/25 1:40,28/7/25 1:43,IP Address,47.196.105.108,100,171,TRUE,28/7/25 1:43,R_5PRWYRV1MHrYVMP,,,,,27.9032,-82.2911,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6726c70622b97e6722fa53d8,66,Female,Yes,Yes,Widowed,"$2,500–$3,333/month",Some graduate,White/Caucasian,Lean Republican,3,10 - Completely satisfied,6000,8000,6000,4000,Very confident,9,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Thailand,6726c70622b97e6722fa53d8,others_average |poor_focused |similar_average 
28/7/25 1:41,28/7/25 1:47,IP Address,89.40.82.170,100,338,TRUE,28/7/25 1:47,R_7MRwu2UjbFf6mYx,,,,,41.1462,-73.9966,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e9c5ae31da35e759d17d8f,58,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),Black/African,Lean Republican,4,8,8000,5000,6000,3500,Moderately confident,8,2,8,5,1,2,2,Thailand,67e9c5ae31da35e759d17d8f,poor_focused |similar_average |others_average 
28/7/25 1:43,28/7/25 1:47,IP Address,174.175.59.89,100,236,TRUE,28/7/25 1:47,R_3NB8V1p2AAgJlxD,,,,,41.2382,-76.9978,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63da9d744c860382808770bd,64,Female,Yes,Yes,Widowed,"$2,500–$3,333/month",High school graduate or GED equivalent,Asian,Lean Democrat,3,7,5000,6000,5000,4000,Slightly confident,7,7,9,3,1,1,5,Thailand,63da9d744c860382808770bd,others_average |poor_focused |similar_average 
28/7/25 1:46,28/7/25 1:50,IP Address,50.120.59.102,100,252,TRUE,28/7/25 1:50,R_1pY3vOjX026FDqt,,,,,38.4207,-121.3623,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66df47a9c26ea6aa4a71fc0f,64,Male,Yes,Yes,Married,"$3,334–$4,166/month",Completed undergraduate,Asian,Strong Democrat,2,8,9000,10000,12000,5000,Moderately confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,2,2,1,Thailand,66df47a9c26ea6aa4a71fc0f,similar_average |others_average |poor_focused 
27/7/25 23:28,28/7/25 1:52,IP Address,108.46.49.203,100,8687,TRUE,28/7/25 1:52,R_3prIFZgeK4TRqI9,,,,,40.789,-73.7262,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60c75628113cc78734583d3b,65,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Democrat,2,9,5000,3000,4000,1500,Moderately confident,9,8,7,10,0,0,0,Thailand,60c75628113cc78734583d3b,others_average |similar_average |poor_focused 
28/7/25 1:54,28/7/25 2:01,IP Address,174.134.34.153,100,382,TRUE,28/7/25 2:01,R_1WxhSnM8dZUkaop,,,,,35.3044,-119.1031,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65e6bb6d663548c538da4fae,24,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,Hispanic/Latinx,Independent,1,7,50000,20000,1200,50000,Not at all confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2,2,4,2,Thailand,65e6bb6d663548c538da4fae,similar_average |poor_focused |others_average 
28/7/25 1:57,28/7/25 2:02,IP Address,45.150.80.88,100,322,TRUE,28/7/25 2:02,R_79tdVfQRj0CPWM1,,,,,47.6492,-99.6293,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e567d4265ecb014e6b298b,25,Male,Yes,Yes,Single,"$4,167–$4,999/month",Completed graduate (Master’s or PhD),Black/African,Strong Republican,1,8,7000,7000,8000,6000,Very confident,9,6,7,5,1,1,3,Thailand,67e567d4265ecb014e6b298b,poor_focused |others_average |similar_average 
28/7/25 1:48,28/7/25 2:09,IP Address,104.128.161.25,100,1253,TRUE,28/7/25 2:09,R_6Q6HNxDyKV0e4HD,,,,,35.0788,-85.063,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",673e2d50969a90059ceee55d,23,Male,Yes,Yes,Single,"$1,000–$1,666/month",High school graduate or GED equivalent,Black/African,Strong Republican,1,6,2500,5000,5000,4500,Slightly confident,3,0 - Not at all supportive,5,4,4,0,2,Thailand,673e2d50969a90059ceee55d,others_average |poor_focused |similar_average 
28/7/25 2:05,28/7/25 2:11,IP Address,38.49.92.69,100,361,TRUE,28/7/25 2:11,R_1q9xJGi5ZWwTl1T,,,,,43.1311,-77.6053,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66940332d70583ebe9a33c05,21,Male,Yes,Yes,Single,"$12,500/month or more",Some undergraduate,White/Caucasian,Lean Democrat,4,6,10000,1111,1111,1111,Slightly confident,4,6,5,0,0,0,10,Thailand,66940332d70583ebe9a33c05,similar_average |others_average |poor_focused 
28/7/25 2:06,28/7/25 2:11,IP Address,107.77.211.122,100,338,TRUE,28/7/25 2:11,R_1wLWf8XCD4JlP6E,,,,,41.779,-87.7789,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5efe907ba8384039f55a9625,43,Male,Yes,Yes,Married,"$3,334–$4,166/month",Some graduate,"Asian,Pacific Islander",Independent,3,3,10000,5000,8000,5000,Moderately confident,10 - Completely supportive,8,10 - Completely supportive,1,1,1,7,Thailand,5efe907ba8384039f55a9625,poor_focused |others_average |similar_average 
28/7/25 2:07,28/7/25 2:13,IP Address,172.59.73.123,100,348,TRUE,28/7/25 2:13,R_7RuOgys6iXi0OHv,,,,,39.1344,-94.6809,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65106bf7a9c412896826466b,31,Female,Yes,Yes,Married,"$2,500–$3,333/month",High school graduate or GED equivalent,White/Caucasian,Independent,4,7,8000,7000,6500,5000,Moderately confident,7,7,7,5,0,0,5,Thailand,65106bf7a9c412896826466b,others_average |poor_focused |similar_average 
28/7/25 2:12,28/7/25 2:14,IP Address,146.115.95.130,100,129,TRUE,28/7/25 2:14,R_1vVrffIBZJAblSx,,,,,42.5334,-70.9653,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",62f975cbc3507ecf77180d00,21,Male,Yes,Yes,Single,"$5,000–$5,833/month",High school graduate or GED equivalent,White/Caucasian,Independent,2,0 - Not at all satisfied,70000,100000,80000,60000,Not at all confident,10 - Completely supportive,7,5,0,0,0,10,Thailand,62f975cbc3507ecf77180d00,others_average |similar_average |poor_focused 
28/7/25 2:10,28/7/25 2:15,IP Address,76.82.74.218,100,307,TRUE,28/7/25 2:15,R_5GzuJUzPEzMXvnX,,,,,34.2529,-118.418,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67911b9be5af0ac0763a28c7,59,Male,Yes,Yes,Married,"$7,500–$8,333/month",Completed undergraduate,Asian,Independent,3,8,7500,5000,7000,4000,Moderately confident,9,6,10 - Completely supportive,5,2,2,1,Thailand,67911b9be5af0ac0763a28c7,poor_focused |others_average |similar_average 
