StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbelief_DO
30/7/25 0:13,30/7/25 0:21,IP Address,107.221.72.114,100,430,TRUE,30/7/25 0:21,R_12WcumJy1s1hhFn,,,,,33.9339,-117.8854,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667f8a768415858efef4a729,49,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Democrat,3,4,13500,18000,17000,10000,Moderately confident,4,10 - Completely supportive,3,7,4,5,0,1,Thailand,667f8a768415858efef4a729,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
30/7/25 12:16,30/7/25 12:22,IP Address,75.215.208.14,100,380,TRUE,30/7/25 12:22,R_1r1eIH8cCwg7MVY,,,,,39.9617,-76.7329,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d25df839542a40001a83bf4,45,Female,Yes,Yes,Widowed,"$1,667–$2,499/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,2,3,4000,8000,6000,5000,Slightly confident,4,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Thailand,5d25df839542a40001a83bf4,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
30/7/25 12:15,30/7/25 12:23,IP Address,208.107.216.134,100,477,TRUE,30/7/25 12:23,R_1Q3WOa9fyDYjY9H,,,,,48.3306,-101.3156,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67a8bc302f137a734922bbae,43,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Independent,4,8,7500,5000,10000,3500,Very confident,8,8,7,7,0,0,0,10,Thailand,67a8bc302f137a734922bbae,13592.22,8832.47,Normcorrection-control_a,others_average |similar_average |poor_focused 
30/7/25 12:20,30/7/25 12:24,IP Address,172.59.173.19,100,230,TRUE,30/7/25 12:24,R_1RO1tC2O9xE109Q,,,,,38.7142,-90.2759,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6743e31b8d80b64c6fad696f,61,Female,Yes,Yes,Single,"$1,000–$1,666/month",High school graduate or GED equivalent,White/Caucasian,No political affiliation,1,7,7500,7000,5000,8000,Not at all confident,7,7,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Thailand,6743e31b8d80b64c6fad696f,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 12:09,30/7/25 12:24,IP Address,75.84.116.175,100,874,TRUE,30/7/25 12:24,R_3K8zmKr3M7nZmJH,,,,,33.9213,-118.1422,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610b002738dd01f26e493999,24,Female,Yes,Yes,Single,"$1,000–$1,666/month",Completed undergraduate,Hispanic/Latinx,Lean Democrat,4,5,1200,2000,1500,1000,Slightly confident,6,6,6,6,5,0,0,5,Thailand,610b002738dd01f26e493999,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
30/7/25 12:22,30/7/25 12:24,IP Address,74.109.117.76,100,138,TRUE,30/7/25 12:24,R_70PdenhfHA2xpCm,,,,,40.1435,-75.3779,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f4a0168c53d365702393870,42,Male,Yes,Yes,Single,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Republican,3,6,100000,100000,100000,50000,Slightly confident,6,8,10 - Completely supportive,6,0,0,0,10,Thailand,5f4a0168c53d365702393870,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 12:19,30/7/25 12:24,IP Address,75.55.157.226,100,335,TRUE,30/7/25 12:24,R_5PyU1jR5QZPgwj5,,,,,35.7512,-86.93,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67eec9e200be02ad51843d9b,65,Female,Yes,Yes,Widowed,"$1,000–$1,666/month",High school graduate or GED equivalent,White/Caucasian,Strong Democrat,5,2,5500,5000,5000,2400,Moderately confident,2,10 - Completely supportive,2,10 - Completely supportive,6,2,2,0,Thailand,67eec9e200be02ad51843d9b,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
30/7/25 12:21,30/7/25 12:25,IP Address,64.72.178.191,100,195,TRUE,30/7/25 12:25,R_1usjshiU6VZJne9,,,,,44.9064,-93.2406,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f9ebe0aef3e674711654bab,22,Male,Yes,Yes,Prefer not to say,"$5,834–$6,666/month",Completed undergraduate,Asian,Strong Democrat,1,9,6000,6000,8000,4000,Slightly confident,8,10 - Completely supportive,2,10 - Completely supportive,0,0,0,10,Thailand,5f9ebe0aef3e674711654bab,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
30/7/25 12:21,30/7/25 12:25,IP Address,76.102.243.242,100,223,TRUE,30/7/25 12:25,R_1tu6tgBKmyrXvTk,,,,,37.342,-121.9049,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67886fb96e675405570fe3f4,45,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,White/Caucasian,Lean Democrat,3,7,24000,10000,15000,6000,Moderately confident,7,7,7,7,8,2,0,0,Thailand,67886fb96e675405570fe3f4,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
30/7/25 12:21,30/7/25 12:26,IP Address,63.254.30.11,100,286,TRUE,30/7/25 12:26,R_3g8um0HYWjSgII5,,,,,28.3939,-81.4216,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ef90b249bafa50a311593ae,25,Male,Yes,Yes,Single,"$3,334–$4,166/month",High school graduate or GED equivalent,"White/Caucasian,Hispanic/Latinx",Independent,2,4,72000,84000,74000,55000,Moderately confident,3,10 - Completely supportive,8,10 - Completely supportive,0,0,0,10,Thailand,5ef90b249bafa50a311593ae,13592.22,8832.47,Normcorrection-lowincome,poor_focused |similar_average |others_average 
30/7/25 12:18,30/7/25 12:26,IP Address,97.126.85.239,100,499,TRUE,30/7/25 12:26,R_5s0dlWuWe6dP3OI,,,,,47.5834,-122.2979,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65a74f0bddbf9042d8d537e7,51,Male,Yes,Yes,Married,"$12,500/month or more",Some undergraduate,White/Caucasian,Lean Democrat,2,10 - Completely satisfied,15000,9000,12000,6000,Not at all confident,10 - Completely satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,5,0,0,Thailand,65a74f0bddbf9042d8d537e7,13592.22,8832.47,Normcorrection-control_p,others_average |similar_average |poor_focused 
30/7/25 12:14,30/7/25 12:26,IP Address,74.129.52.159,100,734,TRUE,30/7/25 12:26,R_3lU7uY0YHvwt3r3,,,,,37.9668,-87.4912,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",672d806ba1b52d41e44f7cbb,53,Female,Yes,Yes,Divorced,"$3,334–$4,166/month",Completed undergraduate,White/Caucasian,Independent,2,7,20000,25000,16000,5500,Not at all confident,7,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,2.5,2.5,2.5,2.5,Thailand,672d806ba1b52d41e44f7cbb,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
30/7/25 12:23,30/7/25 12:26,IP Address,174.102.72.87,100,190,TRUE,30/7/25 12:26,R_665tBJqS02i1p3k,,,,,41.3811,-83.6556,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f386cd49168cc38a776b354,24,Male,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,Independent,2,4,10000,6000,6000,4000,Not at all confident,4,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,4,4,1,1,Thailand,5f386cd49168cc38a776b354,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
30/7/25 12:21,30/7/25 12:26,IP Address,70.226.101.118,100,274,TRUE,30/7/25 12:26,R_1dResAv63o5bYhY,,,,,33.5119,-101.9316,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6125bfc97c42f9bc6fdef701,30,Female,Yes,Yes,Single,"$2,500–$3,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Independent,1,8,65000,100000,100000,100000,Slightly confident,7,6,5,5,5,1,0,4,Thailand,6125bfc97c42f9bc6fdef701,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
30/7/25 12:23,30/7/25 12:26,IP Address,98.176.254.90,100,179,TRUE,30/7/25 12:26,R_7lDVCDa18Jkc4Mx,,,,,32.6755,-117.0921,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",60fe0bbd35622d285b7125d8,31,Female,Yes,Yes,Cohabiting,"$6,667–$7,499/month",Some undergraduate,Hispanic/Latinx,Independent,2,7,10000,6000,8000,5000,Moderately confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,60fe0bbd35622d285b7125d8,13592.22,8832.47,Normcorrection-average,poor_focused |similar_average |others_average 
30/7/25 12:23,30/7/25 12:26,IP Address,174.175.41.75,100,189,TRUE,30/7/25 12:26,R_3ypB312yaZEedkm,,,,,39.9112,-77.55,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",662939c49821886e0246c494,45,Female,Yes,Yes,Cohabiting,"$5,834–$6,666/month",Some undergraduate,White/Caucasian,Strong Democrat,4,1,15000,20000,12000,10000,Slightly confident,1,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,662939c49821886e0246c494,13592.22,8832.47,Normcorrection-lowincome,poor_focused |others_average |similar_average 
30/7/25 12:18,30/7/25 12:26,IP Address,98.114.219.54,100,465,TRUE,30/7/25 12:26,R_5ANGKPgNnUPqjrg,,,,,40.0619,-74.9987,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66318e38a23001971c128033,46,Male,Yes,Yes,Married,"$4,167–$4,999/month",Some high school,Black/African,Lean Democrat,6,7,6500,5000,7500,5000,Moderately confident,7,10 - Completely supportive,4,3,2,0,0,8,Thailand,66318e38a23001971c128033,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
30/7/25 12:20,30/7/25 12:26,IP Address,174.209.34.235,100,378,TRUE,30/7/25 12:26,R_1to15fFVhPhk19N,,,,,41.923,-87.7531,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5a3bdd2c8d005a0001829f3e,34,Male,Yes,Yes,Single,"$2,500–$3,333/month",High school graduate or GED equivalent,Hispanic/Latinx,Strong Democrat,2,9,3000,3500,3500,4000,Not at all confident,9,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,5a3bdd2c8d005a0001829f3e,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
30/7/25 12:23,30/7/25 12:26,IP Address,68.48.177.70,100,180,TRUE,30/7/25 12:26,R_1BVOcA5923K97SF,,,,,42.2532,-84.3877,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67100ebfdff024af85baf3ad,38,Male,Yes,Yes,Single,"$1,000–$1,666/month",Some undergraduate,White/Caucasian,Lean Republican,2,4,50000,50000,30000,30000,Moderately confident,4,0 - Not at all supportive,0 - Not at all supportive,2,1,1,1,7,Thailand,67100ebfdff024af85baf3ad,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
30/7/25 12:23,30/7/25 12:27,IP Address,73.73.149.161,100,186,TRUE,30/7/25 12:27,R_1i3hNBx3DixP7hL,,,,,39.8616,-88.9355,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",570bc1ffb9b52b00102db939,44,Female,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Strong Democrat,3,2,8000,10000,10000,5000,Not at all confident,2,10 - Completely supportive,5,10 - Completely supportive,3,3,0,4,Thailand,570bc1ffb9b52b00102db939,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
30/7/25 12:22,30/7/25 12:27,IP Address,70.177.167.174,100,261,TRUE,30/7/25 12:27,R_6NCCkyJwOIQAUNs,,,,,33.4935,-111.9211,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5b2fb4b86d601d0001d5d7ff,30,Male,Yes,Yes,Cohabiting,"$12,500/month or more",Completed graduate (Master’s or PhD),"White/Caucasian,Hispanic/Latinx",Independent,2,6,30000,9000,20000,5000,Slightly confident,6,8,Don't know/prefer not to answer,5,0,0,0,10,Thailand,5b2fb4b86d601d0001d5d7ff,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
30/7/25 12:23,30/7/25 12:27,IP Address,76.156.191.157,100,221,TRUE,30/7/25 12:27,R_5gkomBtcrjEKRCm,,,,,45.129,-93.3753,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6000cefee380e61fa9bc5ae4,32,Male,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,White/Caucasian,Lean Democrat,3,3,8000,8000,9000,7000,Slightly confident,3,10 - Completely supportive,8,10 - Completely supportive,0,0,0,10,Thailand,6000cefee380e61fa9bc5ae4,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
30/7/25 12:23,30/7/25 12:27,IP Address,136.59.143.10,100,195,TRUE,30/7/25 12:27,R_1HYpl6Z9275cx3n,,,,,40.7387,-111.8276,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",633d785ff76adb41addde965,41,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,No political affiliation,5,9,13000,6000,14000,5000,Not at all confident,9,7,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Thailand,633d785ff76adb41addde965,13592.22,8832.47,Normcorrection-average,poor_focused |similar_average |others_average 
30/7/25 12:23,30/7/25 12:27,IP Address,73.37.17.46,100,207,TRUE,30/7/25 12:27,R_7V4TOIIWPLSyjp4,,,,,44.0991,-123.1371,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d1fb359f04a4f00162f5a89,50,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Lean Democrat,5,6,10000,20000,25000,5000,Slightly confident,6,10 - Completely supportive,9,9,0,0,0,10,Thailand,5d1fb359f04a4f00162f5a89,13592.22,8832.47,Normcorrection-average,similar_average |poor_focused |others_average 
30/7/25 12:24,30/7/25 12:27,IP Address,73.229.85.239,100,151,TRUE,30/7/25 12:27,R_7nksuF5y71gplri,,,,,39.4895,-104.8447,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",662da25fc17944dbf5c4e771,33,Female,No,No,Single,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Democrat,2,5,10000,9000,8000,5000,Very confident,6,8,2,7,7,2,0,1,Thailand,662da25fc17944dbf5c4e771,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
30/7/25 12:20,30/7/25 12:27,IP Address,72.199.114.41,100,427,TRUE,30/7/25 12:27,R_5nInvHqaXG7UnND,,,,,32.7258,-116.9933,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5dd32014b51b3e33ec0d07cc,49,Male,Yes,Yes,Married,"$8,334–$12,499/month",High school graduate or GED equivalent,Hispanic/Latinx,Independent,5,6,50000,30000,25000,10000,Slightly confident,5,7,1,5,5,0,0,5,Thailand,5dd32014b51b3e33ec0d07cc,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
